기준 년코드,기준분기코드,상권구분코드,상권구분코드명,상권코드,상권코드명,총유동인구,남성유동인구,여성유동인구,10대유동인구,20대유동인구,30대유동인구,40대유동인구,50대유동인구,60대이상유동인구
2019,3,A,골목상권,1000503,월드컵로7길,415847,179875,235971,53232,84632,94050,66099,47227,70609
2019,3,A,골목상권,1000509,곰달래로2길,530951,255477,275475,69519,63266,93497,89268,82862,132540
2019,3,A,골목상권,1000514,남부순환로58길,264420,120657,143762,53114,28535,35211,40293,41257,66009
2019,3,A,골목상권,1000540,은행정로5길,264662,126498,138162,50319,28983,34865,47843,41711,60941
2019,3,A,골목상권,1000510,곰달래로3길,820633,386262,434371,113459,91111,116486,130409,139985,229182
2019,3,A,골목상권,1000513,남부순환로40길,404968,199967,205001,64146,41301,49186,59679,69367,121289
2019,3,A,골목상권,1000512,남부순환로33길,625425,309473,315952,111153,79371,91186,91192,97671,154853
2019,3,A,골목상권,1000511,곰달래로5길,494687,234640,260047,69492,55051,66533,71877,89082,142649
2019,3,A,골목상권,1000517,남부순환로88길,230538,109492,121046,65304,22867,27558,40446,32985,41379
2019,3,A,골목상권,1000522,목동로9길,971214,452520,518693,239700,113533,134997,170914,142684,169387
2019,3,A,골목상권,1000516,남부순환로79길,490199,249931,240269,73511,53763,64263,82664,91800,124200
2019,3,A,골목상권,1000515,남부순환로70길,606070,292341,313729,79223,68897,79995,93379,98315,186262
2019,3,A,골목상권,1000518,목동남로4길,348941,159809,189131,62170,37160,41011,58063,53392,97143
2019,3,A,골목상권,1000521,목동로19길,816752,385183,431568,166428,121133,123379,127117,109178,169517
2019,3,A,골목상권,1000520,목동동로8길,304196,135831,168368,81107,30683,31770,57786,48608,54243
2019,3,A,골목상권,1000519,목동동로12길,607185,280861,326324,162734,74382,71465,113444,86459,98699
2019,3,A,골목상권,1000525,목동중앙로3길,501391,234337,267055,140566,54765,49173,88423,79232,89232
2019,3,A,골목상권,1000530,목동중앙서로8가길,343181,156738,186444,62408,44255,47050,59445,55696,74327
2019,3,A,골목상권,1000524,목동중앙로13나길,207462,110137,97325,36668,28371,38209,37741,28709,37765
2019,3,A,골목상권,1000526,목동중앙본로7길,754164,345192,408972,149389,102931,103406,118399,120423,159614
2019,3,A,골목상권,1000529,목동중앙서로7길,830584,377150,453434,161147,107204,113843,145786,125824,176781
2019,3,A,골목상권,1000528,목동중앙북로8길,387998,174193,213805,49274,54619,71231,57149,57224,98500
2019,3,A,골목상권,1000527,목동중앙북로16길,667900,306870,361029,75971,110329,138356,99498,92987,150757
2019,3,A,골목상권,1000533,신목로6길,893763,408022,485741,217236,104247,90679,150325,144170,187107
2019,3,A,골목상권,1000538,오목로3길,839202,396420,442781,146326,85651,121508,133547,131433,220735
2019,3,A,골목상권,1000532,신목로5길,510449,230729,279721,133712,53772,53112,94301,81610,93943
2019,3,A,골목상권,1000531,신목로2길,647361,295823,351539,141251,78264,66715,104947,108809,147375
2019,3,A,골목상권,1000534,신월로15길,1346823,629028,717796,264710,139295,181312,204632,211445,345430
2019,3,A,골목상권,1000537,오목로30길,767768,356190,411579,112249,105535,122971,115033,113924,198054
2019,3,A,골목상권,1000536,오목로23길,948922,456612,492310,137589,116438,168756,146668,139450,240021
2019,3,A,골목상권,1000535,신월로20길,576192,284559,291632,93467,59576,86749,92931,93084,150384
2019,3,A,골목상권,1000546,중앙로47길,957312,464851,492461,171381,102356,120042,135783,152729,275021
2019,3,A,골목상권,1000555,강서로17가길,543163,236019,307144,79084,71474,100289,79227,72879,140209
2019,3,A,골목상권,1000605,화곡로31길,819684,366171,453514,90520,125400,153621,122647,110730,216766
2019,3,A,골목상권,1000542,중앙로25길,499037,244694,254343,89315,49219,57851,73011,82379,147262
2019,3,A,골목상권,1000545,중앙로45길,772560,368162,404399,125773,92021,101612,113001,125439,214715
2019,3,A,골목상권,1000544,중앙로36길,277011,130729,146282,55003,28901,33868,51342,44199,63700
2019,3,A,골목상권,1000543,중앙로32길,513561,244218,269344,108623,56037,68855,95711,78873,105464
2019,3,A,골목상권,1000549,지양로7길,460761,216612,244150,76922,47731,55374,64191,69917,146626
2019,3,A,골목상권,1000554,강서로15길,1125507,506869,618638,127219,175094,222525,162829,156084,281758
2019,3,A,골목상권,1000548,중앙로55길,881253,407256,473997,163101,99108,138695,131739,130209,218404
2019,3,A,골목상권,1000547,중앙로51길,922874,412801,510073,193813,102093,135902,134633,131860,224572
2019,3,A,골목상권,1000550,화곡로3길,467044,234628,232417,115420,49599,62388,71871,70400,97364
2019,3,A,골목상권,1000553,가로공원로80길,557785,242747,315038,110820,61987,89952,76865,76881,141279
2019,3,A,골목상권,1000552,가로공원로76가길,610643,265909,344734,100927,71284,101939,84091,88969,163431
2019,3,A,골목상권,1000551,화곡로4길,260570,131049,129522,48501,30554,36574,39119,43055,62767
2019,3,A,골목상권,1000557,강서로29길,575653,263448,312204,82439,91475,110983,83352,77294,130111
2019,3,A,골목상권,1000562,강서로47라길,893898,380356,513542,290789,101123,102426,149092,108647,141818
2019,3,A,골목상권,1000556,강서로18길,1101083,499304,601779,175921,146703,192612,171211,150327,264311
2019,3,A,골목상권,1000558,강서로35길,473622,218347,255275,43793,75491,91427,67596,71228,124087
2019,3,A,골목상권,1000561,강서로47길,1008876,414072,594806,323874,97089,114920,171318,125683,175995
2019,3,A,골목상권,1000560,강서로45다길,875950,396839,479111,125322,110725,140896,127358,129280,242369
2019,3,A,골목상권,1000559,강서로45길,641799,284784,357015,161878,67582,78651,97016,86278,150396
2019,3,A,골목상권,1000565,강서로5라길,835294,400056,435238,110893,92775,149702,140826,124557,216542
2019,3,A,골목상권,1000570,곰달래로31길,713020,312399,400620,151537,90737,118357,115131,86609,150649
2019,3,A,골목상권,1000564,강서로5나길,1393023,670622,722401,113589,258213,322384,204301,192910,301624
2019,3,A,골목상권,1000563,강서로5가길,1043473,500312,543160,126136,173206,212387,162845,151293,217604
2019,3,A,골목상권,1000566,강서로8길,1517176,731542,785634,214974,220828,294352,252008,224576,310438
2019,3,A,골목상권,1000569,곰달래로25길,522441,246897,275545,70686,79019,100800,83092,74892,113954
2019,3,A,골목상권,1000568,개화동로25길,911823,449924,461899,117866,168457,149231,133883,130155,212230
2019,3,A,골목상권,1000567,개화동로23길,799153,373983,425170,135180,98351,117297,111840,117791,218693
2019,3,A,골목상권,1000573,곰달래로60길,757151,348080,409070,110509,103130,125334,122383,117808,177988
2019,3,A,골목상권,1000578,공항대로59다길,825211,386773,438437,119858,110288,165396,142408,115670,171592
2019,3,A,골목상권,1000604,화곡로20길,1103530,519620,583911,177052,142587,191526,163778,152501,276087
2019,3,A,골목상권,1000574,공항대로38길,238257,105192,133066,34360,37082,40484,42573,35336,48423
2019,3,A,골목상권,1000577,공항대로59길,348223,165911,182311,44092,52174,70952,57182,51668,72156
2019,3,A,골목상권,1000576,공항대로55길,462985,219950,243035,62919,73063,99012,69640,60502,97848
2019,3,A,골목상권,1000575,공항대로42길,564945,243617,321327,114942,65823,82966,100944,77539,122730
2019,3,A,골목상권,1000581,국회대로7길,507146,236260,270886,63520,57571,86722,81591,81946,135797
2019,3,A,골목상권,1000586,등촌로51길,381420,174294,207126,68676,53779,75197,56240,47204,80324
2019,3,A,골목상권,1000580,공항대로8길,818632,404767,413866,137445,137077,121236,102656,118035,202182
2019,3,A,골목상권,1000579,공항대로61길,587217,272922,314294,81002,78196,121487,99514,87628,119388
2019,3,A,골목상권,1000582,까치산로4길,925442,421852,503590,177296,115686,174412,143484,106948,207614
2019,3,A,골목상권,1000585,등촌로39길,942286,440199,502087,168291,120565,157731,133581,138497,223621
2019,3,A,골목상권,1000584,등촌로13길,754340,329209,425130,159271,87713,123998,114245,102543,166570
2019,3,A,골목상권,1000583,남부순환로11길,939904,497872,442032,175687,142451,157173,138770,122949,202876
2019,3,A,골목상권,1000589,방화대로21길,531453,274406,257048,88830,91891,87619,72859,72043,118210
2019,3,A,골목상권,1000594,양천로26길,351557,168748,182808,54949,44815,60753,55405,48593,87043
2019,3,A,골목상권,1000588,등촌로5길,359792,156752,203040,48953,45416,61986,56731,54639,92069
2019,3,A,골목상권,1000590,방화대로6라길,815478,422596,392883,214808,90609,129853,141117,102662,136428
2019,3,A,골목상권,1000593,양천로24길,815582,387874,427707,144479,104240,129839,116512,120222,200289
2019,3,A,골목상권,1000592,양천로24가길,625238,299760,325478,103721,64550,97639,89850,100657,168820
2019,3,A,골목상권,1000591,양천로14길,648482,302468,346014,95189,78491,107362,96868,94714,175858
2019,3,A,골목상권,1000597,양천로73가길,641548,303859,337689,118928,73738,124505,120399,86177,117801
2019,3,A,골목상권,1000602,초원로16길,755175,365120,390056,127237,98862,113366,102338,112056,201314
2019,3,A,골목상권,1000596,양천로71길,959214,434653,524561,243404,88066,160445,185246,117474,164580
2019,3,A,골목상권,1000595,양천로49길,193168,94494,98674,26703,29309,36819,28011,28179,44147
2019,3,A,골목상권,1000598,우장산로6길,1236857,547182,689675,404837,122461,143973,211146,153536,200906
2019,3,A,골목상권,1000601,초록마을로8길,974629,442078,532552,201249,124644,172162,143943,115258,217373
2019,3,A,골목상권,1000600,초록마을로3길,1027005,491246,535760,151614,151345,188900,162993,135462,236693
2019,3,A,골목상권,1000599,월정로20길,929198,440375,488822,80682,170814,217888,133987,126021,199805
2019,3,A,골목상권,1000052,녹사평대로32길,388955,193105,195851,19744,129738,89397,47363,41067,61646
2019,3,A,골목상권,1000057,백범로79길,1083746,472581,611165,204406,160261,201777,173818,135443,208043
2019,3,A,골목상권,1000609,개봉로11길,349335,162162,187172,74784,36151,50071,49671,48013,90645
2019,3,A,골목상권,1000610,개봉로17길,674799,297182,377617,123893,80135,99158,97782,99209,174621
2019,3,A,골목상권,1000613,개봉로20길,410734,192464,218269,80373,45878,54895,62675,56157,110759
2019,3,A,골목상권,1000614,개봉로23가길,572147,272307,299840,101830,72495,81295,89884,87487,139156
2019,3,A,골목상권,1000616,개봉로3길,295023,140564,154458,54643,31477,47582,45369,43898,72054
2019,3,A,골목상권,1000617,경인로15길,668772,314126,354645,91022,86202,101451,103988,96967,189145
2019,3,A,골목상권,1000621,고척로21나길,688123,327118,361005,109503,73689,78830,105055,104910,216136
2019,3,A,골목상권,1000622,고척로27길,950395,464199,486197,174469,105001,128143,152358,153779,236645
2019,3,A,골목상권,1000624,고척로52길,678304,317397,360906,113756,78283,88974,106092,108692,182506
2019,3,A,골목상권,1000625,공원로6가길,523004,255083,267922,55395,99583,108138,78961,74521,106406
2019,3,A,골목상권,1000628,구로동로38길,766670,364612,402058,69312,112537,125660,132567,132790,193803
2019,3,A,골목상권,1000629,구로동로41길,891340,432717,458622,79445,120598,146044,155940,161496,227815
2019,3,A,골목상권,1000631,구로동로7길,544109,283847,260262,43025,63060,90785,99253,103471,144514
2019,3,A,골목상권,1000632,구로동로8길,1535074,728061,807012,149474,175622,274817,284643,259396,391121
2019,3,A,골목상권,1000637,구로중앙로7길,280743,137458,143286,31742,27059,46278,49919,49856,75889
2019,3,A,골목상권,1000638,구로중앙로8길,1025218,491902,533316,92320,128043,164809,178671,194657,266718
2019,3,A,골목상권,1000640,도림로12길,920507,440741,479766,122177,94892,179639,178745,134020,211034
2019,3,A,골목상권,1000641,도림로6길,903299,450476,452824,61619,97195,150763,163641,175999,254084
2019,3,A,골목상권,1000644,디지털로32길,635835,344799,291036,21076,172714,176194,110783,73378,81692
2019,3,A,골목상권,1000645,부일로11길,413830,188479,225352,91687,45315,50410,65787,60728,99902
2019,3,A,골목상권,1000647,부일로1길,194885,93170,101715,27969,22203,33806,31971,28597,50336
2019,3,A,골목상권,1000648,새말로18길,830770,403594,427176,80707,176055,186450,126356,113969,147232
2019,3,A,골목상권,1000652,중앙로15길,330385,159524,170860,73780,35432,41765,52590,44175,82643
2019,3,A,골목상권,1000653,중앙로1길,330243,158312,171930,66196,44415,44407,54347,52138,68743
2019,3,A,골목상권,1000655,가산로5길,513620,281856,231764,33155,110163,133034,78790,71091,87387
2019,3,A,골목상권,1000656,금하로14길,293193,140374,152820,39095,39245,41291,43191,49992,80380
2019,3,A,골목상권,1000659,남부순환로112길,378483,201394,177089,21272,84675,89079,55639,57028,70790
2019,3,A,골목상권,1000660,독산로108길,622625,292482,330143,75654,81862,91256,94523,113848,165482
2019,3,A,골목상권,1000662,독산로50길,271214,119366,151849,50291,32127,35323,36540,42823,74110
2019,3,A,골목상권,1000663,독산로64길,419925,195510,224416,53184,53305,62613,64336,75412,111075
2019,3,A,골목상권,1000669,범안로17길,287531,156117,131413,28906,49650,58590,47850,49343,53191
2019,3,A,골목상권,1000670,벚꽃로56길,445816,253996,191819,23575,84140,96457,91040,75197,75406
2019,3,A,골목상권,1000672,시흥대로138길,247927,125847,122080,18933,34887,41893,41242,49349,61623
2019,3,A,골목상권,1000673,시흥대로141길,498748,272522,226226,44919,99933,110764,72392,74619,96120
2019,3,A,골목상권,1000676,시흥대로22길,494856,240115,254741,77849,49751,75880,74242,83014,134118
2019,3,A,골목상권,1000677,시흥대로36길,370045,176461,193585,70489,38869,56302,50615,56267,97504
2019,3,A,골목상권,1000679,시흥대로63길,214890,107149,107740,20425,32093,39094,34010,35993,53274
2019,3,A,골목상권,1000680,시흥대로68길,520765,242351,278414,48405,62075,81261,81624,97204,150196
2019,3,A,골목상권,1000684,경인로77길,392581,202961,189620,29505,56985,77548,73483,63169,91892
2019,3,A,골목상권,1000685,경인로80길,352027,182240,169785,24230,52900,70929,65115,56518,82333
2019,3,A,골목상권,1000687,국회대로56길,377593,196460,181132,16818,82486,99792,62638,54197,61661
2019,3,A,골목상권,1000688,당산로31길,580564,276778,303785,60396,86162,121022,103896,90348,118740
2019,3,A,골목상권,1000691,당산로46길,681567,330256,351311,60426,135162,133707,95630,98440,158204
2019,3,A,골목상권,1000692,대림로22길,1068285,514195,554089,98770,122789,150891,174784,191758,329293
2019,3,A,골목상권,1000694,대림로31길,441449,224679,216770,59086,55252,76096,77553,84656,88806
2019,3,A,골목상권,1000695,대림로34길,738915,369028,369887,118129,80195,95984,122999,143839,177769
2019,3,A,골목상권,1000700,도림로147길,355414,173715,181700,56951,43254,64517,64140,48107,78445
2019,3,A,골목상권,1000701,도림로63길,436659,218181,218478,63083,47122,54313,71152,81223,119766
2019,3,A,골목상권,1000703,도신로15길,1029995,492504,537491,122091,149105,188881,155841,169222,244853
2019,3,A,골목상권,1000704,도신로29길,420139,197907,222232,67019,44575,59155,60700,73596,115095
2019,3,A,골목상권,1000707,디지털로37길,763624,358775,404849,54060,98498,132274,134625,146904,197264
2019,3,A,골목상권,1000708,디지털로57길,494242,233328,260914,44459,53003,79094,87611,101530,128545
2019,3,A,골목상권,1000710,선유로55길,491030,242691,248339,49520,109679,123200,75780,56663,76190
2019,3,A,골목상권,1000711,선유서로24길,540415,279737,260678,68099,75849,108879,93257,77016,117314
2019,3,A,골목상권,1000715,신길로39길,601838,278046,323792,92214,69060,77397,90698,106339,166132
2019,3,A,골목상권,1000396,서오릉로8길,319924,146618,173305,39027,38914,49015,48562,53002,91403
2019,3,D,발달상권,1001118,문래동 주민센터,272153,134431,137722,24191,42993,55693,49884,40186,59205
2019,3,A,골목상권,1000866,사평대로22길,432216,195514,236704,102648,41824,54673,79547,60381,93147
2019,3,D,발달상권,1001117,강남구 신사역_2,763490,369630,393860,46055,196081,209493,144351,76791,90718
2019,3,R,전통시장,1001373,신응암시장,92887,41789,51099,16806,9784,14419,15768,12008,24100
2019,3,A,골목상권,1000789,난곡로24길,413858,191847,222011,65679,49666,55546,59885,64486,118596
2019,3,A,골목상권,1000865,사임당로17길,751995,367265,384730,110634,125473,136019,126467,101716,151687
2019,3,A,골목상권,1000989,양재대로133길,1342054,602373,739680,256468,157437,178314,190687,201705,357443
2019,3,D,발달상권,1001116,영등포역_1,130195,69084,61111,6854,34474,27753,19094,18626,23394
2019,3,D,발달상권,1001244,경희대학교,591858,263485,328374,75237,216778,77014,63272,54284,105275
2019,3,R,전통시장,1001372,녹번시장,31048,15207,15842,5487,3588,4605,4985,5015,7370
2019,3,A,골목상권,1000725,여의대방로61길,497279,257939,239340,46260,96893,95522,81444,69747,107412
2019,3,A,골목상권,1000788,낙성대역길,1414879,674224,740655,157235,380194,298369,179026,133462,266592
2019,3,A,골목상권,1000851,논현로1길,341120,165433,175687,54200,46903,68146,63737,49829,58303
2019,3,A,골목상권,1000864,방배로42길,317984,140558,177426,66044,29836,40975,55127,45266,80736
2019,3,A,골목상권,1000925,선릉로132길,492968,220662,272306,67495,76853,102620,92647,60011,93342
2019,3,A,골목상권,1000988,양재대로124길,1116767,508081,608688,184972,131514,160350,167936,190103,281893
2019,3,D,발달상권,1001052,뱅뱅사거리_2,786656,419502,367153,42519,181486,230107,156404,87214,88927
2019,3,D,발달상권,1001115,서울 강남구 강남구청역_2,638322,308116,330205,42446,131690,160949,125025,72064,106148
2019,3,D,발달상권,1001180,신촌역,1522884,681850,841034,169160,561272,239481,170055,157100,225815
2019,3,D,발달상권,1001243,서울 성북구 안암역,312673,165309,147364,38549,141941,35681,27342,25735,43427
2019,3,R,전통시장,1001308,영동교골목시장,411280,199915,211366,32018,62915,59330,61055,80379,115584
2019,3,R,전통시장,1001371,대조시장,65285,28816,36470,6340,8857,10236,9559,11395,18900
2019,3,R,전통시장,1001435,대신시장,90243,40600,49642,11445,10368,12154,13718,14597,27959
2019,3,A,골목상권,1000668,범안로11길,271229,153561,117669,23502,51726,61808,47644,42235,44315
2019,3,A,골목상권,1000724,여의대방로43나길,472179,225738,246442,94821,65145,67606,76817,64690,103101
2019,3,A,골목상권,1000756,사당로8길,605438,273236,332202,82162,95182,105243,85492,83138,154222
2019,3,A,골목상권,1000787,국회단지길,1275046,579533,695513,212138,183463,218825,189057,178002,293559
2019,3,A,골목상권,1000819,신림로48길,277153,134952,142201,36284,72135,51109,29842,33162,54622
2019,3,A,골목상권,1000850,남부순환로339길,568826,293331,275496,70908,76386,118207,112354,78195,112775
2019,3,A,골목상권,1000858,방배천로4안길,248725,110269,138457,31915,40163,40256,35390,37191,63810
2019,3,A,골목상권,1000863,방배로35길,709250,328544,380708,137372,81832,98951,127668,101046,162383
2019,3,A,골목상권,1000893,남부순환로365길,552489,266493,285997,96267,56911,88494,104622,77913,128282
2019,3,A,골목상권,1000924,선릉로121길,410519,199711,210808,52634,79328,97334,71993,45244,63986
2019,3,A,골목상권,1000956,송이로32길,1241834,581400,660433,225937,176588,204790,186780,189550,258187
2019,3,A,골목상권,1000987,양재대로116길,312618,146924,165694,39483,38822,45873,48907,55305,84226
2019,3,D,발달상권,1001020,장지역,100910,53006,47904,8146,18762,27103,20853,13784,12262
2019,3,D,발달상권,1001051,보라매공원,1170299,540736,629563,136972,175893,230411,199572,144181,283269
2019,3,D,발달상권,1001083,서울 송파구 석촌역_2,195720,88730,106991,23446,34800,40952,28829,27055,40640
2019,3,D,발달상권,1001114,강남구 신사역_1,414017,207171,206846,33155,88298,94794,76905,54315,66549
2019,3,D,발달상권,1001148,목동사거리,106765,47538,59228,16041,14226,16295,18354,17033,24816
2019,3,D,발달상권,1001179,강서구청,942929,468265,474664,95888,181938,180029,148390,138682,198004
2019,3,D,발달상권,1001211,동대문시장_1,237136,104306,132830,17487,48805,55478,42439,33594,39331
2019,3,D,발달상권,1001242,혜화역 대학로_3,1404788,613172,791615,177452,484076,226692,182623,138040,195904
2019,3,R,전통시장,1001275,인현시장,89018,51488,37529,5254,13776,13880,16752,17218,22137
2019,3,R,전통시장,1001307,능동로골목시장,198969,94417,104553,20939,31763,33349,32362,32343,48213
2019,3,R,전통시장,1001339,정릉아리랑시장,271790,123437,148353,49455,29889,38924,41644,40064,71813
2019,3,R,전통시장,1001370,역촌중앙시장,40889,18048,22841,6585,5617,5782,6377,6085,10442
2019,3,R,전통시장,1001403,신월7동골목시장,80764,38070,42695,11266,8959,9414,12080,12896,26148
2019,3,R,전통시장,1001434,양남시장,24991,12491,12500,2076,4172,5496,4649,3728,4870
2019,3,R,전통시장,1001466,미성동도깨비시장,223566,102346,121219,35805,28109,29946,36060,36553,57094
2019,3,A,골목상권,1000636,구로중앙로42길,195832,99303,96528,34584,19879,31302,34757,30477,44832
2019,3,A,골목상권,1000667,문성로5길,511575,243586,267989,55732,73336,89274,75333,93230,124672
2019,3,A,골목상권,1000699,도림로112길,689030,315168,373862,109731,75451,106735,105744,116681,174691
2019,3,A,골목상권,1000723,여의대방로39길,244802,117551,127251,43417,31415,38896,37496,36805,56773
2019,3,A,골목상권,1000740,동작대로29길,417765,189537,228228,71359,47427,62237,60761,58831,117150
2019,3,A,골목상권,1000755,사당로30길,550388,252544,297843,57174,111130,100235,78090,78166,125592
2019,3,A,골목상권,1000771,여의대방로22나길,387533,184604,202929,54831,60663,68266,66979,48141,88653
2019,3,A,골목상권,1000786,구암길,735035,334221,400814,167699,67936,101498,129073,95246,173582
2019,3,A,골목상권,1000803,남현길,1134440,503144,631296,161122,198878,184337,143828,140725,305548
2019,3,A,골목상권,1000818,신림로38길,477432,240402,237030,39637,112797,93608,62794,58682,109912
2019,3,A,골목상권,1000834,청룡길,792767,387795,404972,67855,246195,144407,92035,88874,153401
2019,3,A,골목상권,1000849,남부순환로325길,661626,321355,340271,68764,111919,129970,117787,96190,136995
2019,3,A,골목상권,1000855,동광로39길,536297,231622,304676,104376,57439,73836,97888,72567,130190
2019,3,A,골목상권,1000857,동산로19길,537288,279521,257768,66392,79969,117386,98088,77631,97821
2019,3,A,골목상권,1000860,바우뫼로39길,619794,287107,332688,59182,101834,147073,107307,83256,121143
2019,3,A,골목상권,1000862,방배로18길,482414,213273,269141,75707,69463,87706,74124,61243,114170
2019,3,A,골목상권,1000877,주흥15길,764820,369841,394979,69530,163085,190157,133209,87199,121640
2019,3,A,골목상권,1000892,개포로82길,73926,32798,41128,16159,7244,6851,13214,12083,18375
2019,3,A,골목상권,1000908,도산대로38길,368557,189467,179090,23219,77639,104464,74005,40290,48938
2019,3,A,골목상권,1000923,삼성로75길,919596,484532,435064,173509,141629,180425,188144,119366,116525
2019,3,A,골목상권,1000940,거마로20길,819980,383811,436170,109949,89267,98338,126981,147057,248386
2019,3,A,골목상권,1000955,송이로23길,1247074,575030,672044,197364,168012,224347,201275,187610,268465
2019,3,A,골목상권,1000971,구천면로36길,628369,300734,327635,105209,72271,88818,89263,102447,170362
2019,3,A,골목상권,1000986,양재대로101길,1718448,813013,905435,170200,263730,318270,286196,286827,393225
2019,3,A,골목상권,1001004,천호대로170길,1345997,628775,717221,161633,183250,230647,214066,212715,343687
2019,3,D,발달상권,1001019,포이사거리_1,113328,59441,53889,11880,16806,24108,21356,17904,21274
2019,3,D,발달상권,1001035,매봉역,188964,92536,96428,16532,31082,37178,33394,29092,41685
2019,3,D,발달상권,1001050,교대역_1,2725417,1450072,1275345,286901,504746,565385,509405,391829,467152
2019,3,D,발달상권,1001067,오류동역,725561,359365,366196,76975,129145,140503,105922,101830,171187
2019,3,D,발달상권,1001082,선릉역_2,3608256,1778105,1830151,443119,666118,863864,734872,446652,453629
2019,3,D,발달상권,1001098,포스코사거리_1,1257429,668259,589170,88578,230693,345504,275677,151867,165109
2019,3,D,발달상권,1001113,서울 동작구 노량진1동_1,57757,30268,27490,4500,23960,10921,6042,5166,7168
2019,3,D,발달상권,1001132,영등포유통상가,167105,83334,83771,13938,25738,32910,30505,26963,37053
2019,3,D,발달상권,1001147,용산 전자상가_2,74190,39871,34319,6872,13396,16461,13786,9691,13985
2019,3,D,발달상권,1001163,서울 강동구 천호역_2,1404216,648479,755736,135484,278743,242409,202799,215503,329276
2019,3,D,발달상권,1001178,서울 마포구 홍대입구역_1,731415,346026,385390,76714,229607,151622,110630,69755,93087
2019,3,D,발달상권,1001195,왕십리역_2,288888,138214,150674,28615,63219,49358,46355,44534,56807
2019,3,D,발달상권,1001210,시청역_2,463034,236993,226039,42115,71126,113864,106455,67092,62382
2019,3,D,발달상권,1001226,서울 종로구 종로5가역_2,953358,515062,438297,56499,184582,190412,178653,153058,190154
2019,3,D,발달상권,1001241,혜화역 대학로_2,497733,228159,269574,70360,183592,67964,57833,48243,69743
2019,3,D,발달상권,1001259,서울 강북구 수유역_3,325458,149576,175881,24425,62157,48144,47238,57025,86467
2019,3,R,전통시장,1001274,신중부시장,670117,399427,270689,27088,93258,120432,129260,131505,168576
2019,3,R,전통시장,1001291,이태원시장,39057,19490,19568,2831,9996,8803,6061,4671,6696
2019,3,R,전통시장,1001306,노룬산골목시장,184621,90590,94032,15197,26826,27044,29360,35757,50438
2019,3,R,전통시장,1001323,답십리시장,134640,56820,77820,21230,14868,18713,21995,20196,37638
2019,3,R,전통시장,1001338,돈암제일시장,835671,372625,463046,114758,190974,115749,111738,108802,193650
2019,3,R,전통시장,1001354,우이시장,522698,231313,291385,81995,59765,57491,78730,76314,168403
2019,3,R,전통시장,1001369,갈현시장,43574,20716,22858,5643,6788,6100,6922,7103,11016
2019,3,R,전통시장,1001387,서교시장,105294,47454,57840,19346,46254,15366,10381,6198,7745
2019,3,R,전통시장,1001402,신월6동골목시장,67451,32794,34659,9821,6936,8779,10954,11862,19101
2019,3,R,전통시장,1001418,남구로시장,473250,221294,251956,30167,53087,71031,80525,90714,147725
2019,3,R,전통시장,1001433,영일시장,472653,212424,260229,43359,106920,103300,79072,61369,78631
2019,3,R,전통시장,1001450,남성역골목시장,465422,213094,252329,58888,72119,79053,67018,65506,122836
2019,3,R,전통시장,1001465,신신림시장,57354,30465,26889,4534,14647,10080,7970,6898,13224
2019,3,R,전통시장,1001481,명일골목시장,192659,83665,108994,34232,21559,24153,30616,30657,51439
2019,3,U,관광특구,1001496,강남 마이스 관광특구,125094,59232,65862,10391,29729,34104,24492,13331,13048
2019,3,A,골목상권,1000620,경인로47길,529364,273202,256163,99172,90996,71475,80835,73789,113099
2019,3,A,골목상권,1000635,구로중앙로34길,486489,233947,252541,52950,66922,82251,80836,79142,124388
2019,3,A,골목상권,1000651,우마길,302390,159288,143102,16018,36901,55340,57763,58782,77589
2019,3,A,골목상권,1000666,독산로85길,128255,61798,66457,11152,16139,19701,20142,25687,35433
2019,3,A,골목상권,1000683,가마산로61길,736158,353054,383104,121695,87342,99873,110094,130269,186885
2019,3,A,골목상권,1000698,대림로8길,847371,384790,462581,80746,143229,127818,134746,138209,222622
2019,3,A,골목상권,1000714,신길로17길,484569,227500,257069,44896,57319,67433,74158,87004,153761
2019,3,A,골목상권,1000722,여의대방로35길,938350,459622,478729,142932,125908,143519,144826,149179,231988
2019,3,A,골목상권,1000732,영신로9길,1464459,702018,762440,195684,195402,207315,220808,248707,396542
2019,3,A,골목상권,1000739,동작대로17길,552794,250715,302079,56530,108448,105868,78911,79575,123462
2019,3,A,골목상권,1000747,사당로16가길,979374,441538,537836,125594,162879,174047,135750,135826,245279
2019,3,A,골목상권,1000754,사당로2차길,433753,199957,233796,74021,67215,73753,62007,55290,101467
2019,3,A,골목상권,1000763,서달로14길,189434,95301,94134,19365,23590,25762,33805,32401,54510
2019,3,A,골목상권,1000770,여의대방로22길,339562,155067,184494,49927,56920,56447,55787,46257,74222
2019,3,A,골목상권,1000778,흑석로13길,443412,213364,230048,58295,143137,57400,51531,50795,82252
2019,3,A,골목상권,1000785,관천로22길,744003,352542,391461,68323,176772,157259,101169,78846,161634
2019,3,A,골목상권,1000795,남부순환로142길,498730,228969,269762,66378,86570,87388,74529,66682,117182
2019,3,A,골목상권,1000802,남현3길,967150,455776,511373,84881,207860,176199,126409,131404,240395
2019,3,A,골목상권,1000810,복은길,543831,287096,256736,49463,143557,105752,69063,61330,114666
2019,3,A,골목상권,1000817,신림로28길,1239455,701827,537628,97172,392955,259491,163711,119678,206449
2019,3,A,골목상권,1000826,인헌길,792513,354331,438182,112808,135003,148476,114830,107078,174316
